book	id	star	time	likenum	body
追风筝的人	guxizhaoya	allstar40	2014-10-08	70	许多年过去了，人们说陈年旧事可以被埋葬，然而我终于明白这是错的，因为往事会自行爬爬上来。我知道电话线连着的，并不只是拉辛汗，还有我过去那些未曾赎还的罪行。为你，我千千万万遍。那儿有再次成为好人的路。
追风筝的人	melody1971	allstar30	2010-09-26	34	看完的时候哭了，事后却又没有感觉了。奇怪。
追风筝的人	zyunsan	allstar30	2008-08-22	22	作为处女作来说，雕琢痕迹太重。
追风筝的人	MOMOWOWO	allstar50	2015-04-04	36	我想我们都希望有一个为我们追风筝的人，他在街角回头莞尔一笑，他说，为你，千千万万遍。。。。。。
追风筝的人	41664453	allstar10	2014-03-26	10	看了一半真是特么看不下去了 这种水平也能畅销？
追风筝的人	yoyoyoyoyoyoyo	allstar30	2013-11-16	21	崩坏的最后一章。
追风筝的人	mach	allstar20	2016-04-28	9	流行书，然而并不好看，无情节无文笔
追风筝的人	kidcby	allstar50	2016-06-21	11	过往并不会随着时间的流逝而消失，它历久弥新。为你，千千万万遍。为你，将童年的每一个瞬间都重演。为你，我救赎我自己。为你，用我余生祈祷。
追风筝的人	jojoling	none	2012-01-26	6	轮岗间隙看完了经年前开的头。。。意料中的眼泪稀里哗啦。关于童年，友谊，勇气，背叛，父子，民族，和洗涤心灵。推荐给所有经历苦难的孩子。
追风筝的人	putengfei	allstar50	2012-05-10	13	我真觉得电影拍得没有书写得那么好。
追风筝的人	sugarkaka214	allstar50	2011-11-07	5	特别感动 几次都要落泪。真情人性正直。
追风筝的人	lilyshen	allstar50	2010-11-28	4	多年前读的了。
追风筝的人	ryuu	allstar30	2011-03-13	6	作者真他妹别扭
追风筝的人	overhyde	allstar40	2010-10-23	2	在阿富汗人的字典里，没有多难兴邦这个词
追风筝的人	LittleMissApril	allstar30	2009-03-20	3	一点都不好看  电影也是
追风筝的人	ClaireCheung114	allstar50	2009-12-13	6	很感动~~ 一段长达一生的救赎~~
追风筝的人	thinkingmind	allstar50	2017-07-06	4	休憩138th，读到一半喉头哽住时，觉得哈桑的身世反是败笔，让很多情感变质失色。读到八成。才反应过来是父子两代同样的救赎，不同理由的内心痛苦与折磨，交织国家与民族的悲凉命运以及大起大落的转折，合奏出一曲属于时间的故事。最后中年人阿米尔撒开腿奔跑如儿时哈桑时，眼泪终于糊住视线
追风筝的人	boningryd	allstar40	2012-10-23	2	我觉得刻意的不去追逐榜单也是错误的，好比如就很容易错过一本好书。感觉这本书最好的一点就是把异族的故事讲得是发生在身边的一样，愧疚感描写的很像是自己身上也曾发生过的，我的劣迹斑斑的童年。
追风筝的人	Keananupdate	allstar50	2012-04-22	7	我发现，这本书我不敢再读第二遍。为你，千百万次，像一句咒语那样深深地刻在了心上。
追风筝的人	mamamafalda	allstar30	2013-10-12	10	结尾收得不好，也可能是缺失了
追风筝的人	chenrr1106	allstar50	2016-02-27	6	为你，千千万万遍，哪怕你已不在身边
追风筝的人	seasonshadgone	allstar50	2014-04-19	4	为你，千千万万遍。
追风筝的人	sulili	allstar50	2011-04-18	1	泪奔
追风筝的人	songbk	allstar40	2011-03-05	5	也许我们在潜意识里，都很难去面对真实的自己。我们擅长于各种包装，用华丽的谎言，用所谓的情理，掩埋自己曾犯下的罪恶。
追风筝的人	helloyoki	allstar50	2014-03-19	6	原以为自己看不下去，没想到看完反而觉得前半段写的更好。其实挺悲剧的故事……但总归有结局。对男主来说，感觉就像自我救赎。
追风筝的人	Frank.Zhao	allstar30	2013-02-10	1	除夕之夜把它读完了。阿富汗人的生活与苦难，愧疚与救赎的故事，抓人，但是部分离奇和为了点题而设置的情节是败笔。李继宏的翻译整体比较流畅，但是我每次看到“他身在曹营心在汉”之类的语句是就有种想给译者一个耳光的冲动。
追风筝的人	CauchyN	allstar50	2014-04-01	2	1.好作品永不过时。2.关于宗教、战争的浮世绘。3.为你，千千万万遍。
追风筝的人	louxing	allstar50	2013-05-29	1	★★★★★毫无疑问的满分小说，细腻，关于宗教、贫穷、战争、死亡友情和欺骗，都通过作者细腻的文笔具现化，感人至深。
追风筝的人	auntbear	allstar50	2006-12-02	1	06年最喜欢的小说
追风筝的人	xiaofeiyang	allstar50	2007-10-19	2	悲伤到不想说什么。
追风筝的人	fujitasatoki	allstar50	2008-05-03	5	看这书哭了两回，结尾根本念不下去了。如果我一辈子也能写出这样一部大气的作品，也没什么好遗憾的了。
追风筝的人	hankerchief	allstar40	2016-07-20	3	很早就看过电影，小说昨天才读，很好看，也很令人难过。
追风筝的人	ever_bright	allstar40	2017-03-31	0	读完之后内心是沉重的。但是却丰富了我对现实世界人性的认知。性本善本来就是一种天真，但是现世仍有一群有爱的人类努力地去让人性择善。
追风筝的人	liaofeng	allstar50	2011-12-09	1	为你，千千万万遍~
追风筝的人	missixyujun	allstar50	2011-10-22	2	秋天的天空，依旧会有风筝在飘。会突然想起那本读过的书，那个关于救赎的轮回，那个关于内心的拯救，那个在乱世动荡中的安宁，以及那些无可避免的伤害。一本书，如此完美地展现，撼人心魄，有神态有灵魂，有爱有恨。真实以及虚伪。只是爱，没理由。也不需要。
追风筝的人	lowsong-e	none	2008-07-13	2	“为你，千千万万遍”
追风筝的人	bigeyedog	allstar50	2010-11-09	1	流离与救赎，还有比中国人更能理解这个故事的人么？
追风筝的人	wushangwei	allstar30	2008-07-11	4	一个简单但意味隽永的故事
追风筝的人	sunyuhu	allstar30	2012-10-21	1	追风筝的这个意象定得好，把零零碎碎的情绪、情节都收拢在了一起。描写较为拖沓，或许正如《水牛城新闻》评价的那样：生命的节奏是这个故事的构架。
追风筝的人	sungdebbie	allstar40	2008-03-25	0	很好~~
追风筝的人	bettylwx	allstar50	2008-01-30	0	i love the story
追风筝的人	hideinthecrowd	allstar40	2008-04-05	0	林虹借我的.关于自我救赎.
追风筝的人	welfarelee	allstar40	2006-06-27	0	小说
追风筝的人	dsama	allstar50	2008-01-23	1	他说，为你千千万万遍。
追风筝的人	rayselfishcat	none	2011-09-26	1	4
追风筝的人	POLANHUAHUA	allstar50	2009-03-03	1	很难有勇气和决心再看第二遍，但确实是本好书
追风筝的人	spirita	allstar50	2013-04-01	1	为你，千千万万遍
追风筝的人	70917351	allstar40	2016-04-08	1	畅销阅读。
追风筝的人	64301834	allstar40	2014-07-29	1	当时很感动，背景音乐是仓木麻衣的TIME AFTER TIME
追风筝的人	sandlee1986	allstar40	2016-08-06	2	已购，赎罪
追风筝的人	74069309	allstar40	2017-01-12	1	故事好，但是讲得不够好。翻译得如此流畅倒是很少见。
追风筝的人	daladida	none	2008-06-05	2	书比电影好很多，
追风筝的人	anlexyu	allstar50	2009-01-12	0	感动常留在心
追风筝的人	anxiaoann	allstar50	2011-10-10	0	回程的飞机上读完了这本书，几次流泪，为小说中的人性以及救赎~ 也许我们都是追着风筝的小孩，为缺失的遗憾，也为心目中那个理想的自己~
追风筝的人	c541223724	allstar50	2011-09-18	0	为你，千千万万遍
追风筝的人	yiyi.11	allstar40	2010-09-22	2	为你，千千万万遍。
追风筝的人	53425676	allstar40	2011-07-30	1	买书的时候是根据封面取书这种事情我会说出来吗
追风筝的人	26514439	allstar50	2011-06-21	2	看到中间太感伤，情绪被带起来就有点眼眶泛泪了。“为你，千千万万遍” 这句我总觉得好暧昧啊- -
追风筝的人	1800696	allstar50	2008-08-05	0	我似乎更加关注那片战火中的土地了
追风筝的人	1883087	allstar50	2012-06-15	1	“为你千千万万遍”
追风筝的人	sunshtlaolian	allstar40	2011-01-07	0	阿米尔的救赎
追风筝的人	anmolan0216	allstar40	2010-08-10	2	没有人可以消灭懦弱，这是人类的共性
追风筝的人	lenazhu	allstar40	2008-09-04	0	为你，千千万万遍
追风筝的人	kingedward	allstar50	2009-10-29	0	每个人心中都有一个风筝，不管它意味着什么，都勇敢去追吧！为你，千千万万遍~~~
追风筝的人	gintokihi	allstar50	2012-06-18	0	人性写得很透。情节设置的很好。
追风筝的人	quqi	allstar50	2009-11-13	1	不说什么了，经典！
追风筝的人	uoyleef	allstar50	2009-03-10	0	现代的好书，阿富汗的故事，救赎
追风筝的人	mayday816	allstar40	2010-06-05	0	“为你，千千万万遍”
追风筝的人	balthazaa	allstar50	2011-01-31	0	读到后面觉得有点假。。可是有信仰的民族确实会待人真挚对不对，父子，兄弟姐妹，夫妻之间可以全心全意的相爱。我们又拿什么救赎自己呢。
追风筝的人	1007939	allstar40	2008-11-19	0	阿富汗
追风筝的人	yizhonglaoda	allstar50	2010-04-03	0	一口气读完
追风筝的人	liuxuehao	allstar50	2010-04-15	1	太动人了！
追风筝的人	2116608	none	2008-08-11	0	看完电影又看书!两个晚上看完
追风筝的人	SuremoreChow	allstar50	2009-09-01	3	亲爱啲哈桑谢谢你让我做了一个冗长的关于追风筝的梦。
追风筝的人	Dora-Y	allstar50	2010-03-25	1	年少的美好和耻辱，成年后的青涩和补偿，一切都在两片不同土地放飞的风筝里完成救赎。
追风筝的人	little_cupid	allstar40	2008-06-28	0	“为你，千千万万遍。”
追风筝的人	sophia-nainai	allstar30	2011-02-26	0	20110226 不能说感触有多深 但每次哈桑说话的时候或者描写哈桑的时候 我都心里一揪一揪的 眼睛会湿润但不会有眼泪落下来 时间太长 有些事会忘记有些事却是永远的记忆
追风筝的人	59096082	allstar40	2015-12-18	3	找到原谅自己的理由才能真正得救。这本书的前半部分好过后半部分。后半部分发生在阿富汗那段故事，太过巧合、传奇，雕琢痕迹明显，像是武侠小说的套路。然而这依旧是一部了不起的杰作。文字非常了得，翻译也是一流。
追风筝的人	yanqingchen	allstar50	2012-02-24	0	为你，千千万万遍。
追风筝的人	1645277	allstar50	2008-09-30	0	赎罪
追风筝的人	chloexile	none	2010-12-05	2	先看的汉语。再看的英语。最后看的电影。一遍又一遍的震撼~
追风筝的人	outset	allstar40	2012-02-27	0	煎熬、面对、救赎
追风筝的人	81051670	allstar40	2016-07-23	1	很感人的好故事
追风筝的人	gaoyaguozhuxi	allstar40	2009-11-05	0	寻找和救赎
追风筝的人	aragaki	allstar50	2007-12-01	0	为你，千千万万遍。
追风筝的人	StevenTong	none	2008-02-20	0	遗憾...
追风筝的人	littletwo	allstar50	2007-10-29	0	好书！让人震撼~
追风筝的人	joyceshan	allstar40	2007-08-21	0	第一次接触这样的作品...后来发现这种永恒的主题在书店满天飞= =
追风筝的人	summerlovecheer	allstar50	2008-06-14	0	哈桑说，为你，千千万万遍。
追风筝的人	plnewmoon	allstar40	2007-08-22	0	很不好意思在极不认真的情况下读完此书````不过还是很不错的,很适合拍成电影~
追风筝的人	xiza	allstar50	2007-10-15	0	湿透了 书脊
追风筝的人	jackchen	allstar50	2008-02-20	1	我们安静而平静的生活着但世界却并非如此当地球转动一个微小的角度我们能看到那些动乱的地域那些惨无人道的方式似乎永不会停息般的发生着在很多前的一个国家我们都熟悉他的名字在那国家的天空飘逝这无数美丽的风筝下面是一群群笑颜的少年周遭是一群群追风筝的孩童他们不知道战争云团的临近那些流淌着贵族血液的家族那些家族中没人知道的秘密在战争中都支离破碎的被淹没小男孩的嫉妒让这个秘密涂上了诙谐的色调但他们的忠诚让我震慑小主人一生都背负着那个谎言会让我想到《
追风筝的人	lolypop	allstar40	2013-02-15	2	看到中间 眼泪止不住的流下来 撕心裂肺啊
追风筝的人	47924060	allstar40	2013-12-29	1	这是一个自我救赎的故事，但是也太沉重了，哈桑的遭遇太让人心疼，而他的儿子又如此的命运多舛。正如他说的：我希望你让我留在水里。我觉得阿米尔根本不爱哈桑，他爱的只是他自己，为了救哈桑的儿子所遭遇的种种苦痛对他来说都是解脱，不是真的爱他们。他只是自以为自己的情操很高尚，执着于往事只是为了维持心里美好的自己。所以虽然他最后做了正确的事情，但是还是觉得他得到的远大于他失去的，因为他有了个儿子。哈桑就是苦哈哈的男配，被背叛，被侮辱，被戏弄，被奴役，最后还为别人生了个儿子救赎人家那颗廉价的内疚的心。命运完全没天理！
追风筝的人	151135671	allstar50	2017-02-22	4	《追风筝的人》讲述了阿富汗富家少爷阿米尔与他父亲仆人儿子哈桑之间的友情故事，关于家庭，关于友情，作者用细腻的笔触，为读者真实还原了阿富汗喀布尔，娓娓道来一段人性的救赎，很感人，有时也让人觉得伤感。
